"","isFinal_t_0","MinutesSincePreviousCommit_t_0","NumberOfFilesAdded_t_0","NumberOfFilesAddedNet_t_0","NumberOfLinesAddedByAddedFiles_t_0","NumberOfLinesAddedByAddedFilesNet_t_0","NumberOfFilesDeleted_t_0","NumberOfFilesDeletedNet_t_0","NumberOfLinesDeletedByDeletedFiles_t_0","NumberOfLinesDeletedByDeletedFilesNet_t_0","NumberOfFilesModified_t_0","NumberOfFilesModifiedNet_t_0","NumberOfFilesRenamed_t_0","NumberOfFilesRenamedNet_t_0","NumberOfLinesAddedByModifiedFiles_t_0","NumberOfLinesAddedByModifiedFilesNet_t_0","NumberOfLinesDeletedByModifiedFiles_t_0","NumberOfLinesDeletedByModifiedFilesNet_t_0","NumberOfLinesAddedByRenamedFiles_t_0","NumberOfLinesAddedByRenamedFilesNet_t_0","NumberOfLinesDeletedByRenamedFiles_t_0","NumberOfLinesDeletedByRenamedFilesNet_t_0","Density_t_0","AffectedFilesRatioNet_t_0","isInitial_t_1","precByMerge_t_1","MinutesSincePreviousCommit_t_1","NumberOfFilesAdded_t_1","NumberOfFilesAddedNet_t_1","NumberOfLinesAddedByAddedFiles_t_1","NumberOfLinesAddedByAddedFilesNet_t_1","NumberOfFilesDeleted_t_1","NumberOfFilesDeletedNet_t_1","NumberOfLinesDeletedByDeletedFiles_t_1","NumberOfLinesDeletedByDeletedFilesNet_t_1","NumberOfFilesModified_t_1","NumberOfFilesModifiedNet_t_1","NumberOfFilesRenamed_t_1","NumberOfFilesRenamedNet_t_1","NumberOfLinesAddedByModifiedFiles_t_1","NumberOfLinesAddedByModifiedFilesNet_t_1","NumberOfLinesDeletedByModifiedFiles_t_1","NumberOfLinesDeletedByModifiedFilesNet_t_1","NumberOfLinesAddedByRenamedFiles_t_1","NumberOfLinesAddedByRenamedFilesNet_t_1","NumberOfLinesDeletedByRenamedFiles_t_1","NumberOfLinesDeletedByRenamedFilesNet_t_1","Density_t_1","AffectedFilesRatioNet_t_1","d_isFinal_t_0","d_MinutesSincePreviousCommit_t_0","d_NumberOfFilesAdded_t_0","d_NumberOfFilesAddedNet_t_0","d_NumberOfLinesAddedByAddedFiles_t_0","d_NumberOfLinesAddedByAddedFilesNet_t_0","d_NumberOfFilesDeleted_t_0","d_NumberOfFilesDeletedNet_t_0","d_NumberOfLinesDeletedByDeletedFiles_t_0","d_NumberOfLinesDeletedByDeletedFilesNet_t_0","d_NumberOfFilesModified_t_0","d_NumberOfFilesModifiedNet_t_0","d_NumberOfFilesRenamed_t_0","d_NumberOfFilesRenamedNet_t_0","d_NumberOfLinesAddedByModifiedFiles_t_0","d_NumberOfLinesAddedByModifiedFilesNet_t_0","d_NumberOfLinesDeletedByModifiedFiles_t_0","d_NumberOfLinesDeletedByModifiedFilesNet_t_0","d_NumberOfLinesAddedByRenamedFiles_t_0","d_NumberOfLinesAddedByRenamedFilesNet_t_0","d_NumberOfLinesDeletedByRenamedFiles_t_0","d_NumberOfLinesDeletedByRenamedFilesNet_t_0","d_Density_t_0","d_AffectedFilesRatioNet_t_0","d_isInitial_t_1","d_precByMerge_t_1","d_MinutesSincePreviousCommit_t_1","d_NumberOfFilesAdded_t_1","d_NumberOfFilesAddedNet_t_1","d_NumberOfLinesAddedByAddedFiles_t_1","d_NumberOfLinesAddedByAddedFilesNet_t_1","d_NumberOfFilesDeleted_t_1","d_NumberOfFilesDeletedNet_t_1","d_NumberOfLinesDeletedByDeletedFiles_t_1","d_NumberOfLinesDeletedByDeletedFilesNet_t_1","d_NumberOfFilesModified_t_1","d_NumberOfFilesModifiedNet_t_1","d_NumberOfFilesRenamed_t_1","d_NumberOfFilesRenamedNet_t_1","d_NumberOfLinesAddedByModifiedFiles_t_1","d_NumberOfLinesAddedByModifiedFilesNet_t_1","d_NumberOfLinesDeletedByModifiedFiles_t_1","d_NumberOfLinesDeletedByModifiedFilesNet_t_1","d_NumberOfLinesAddedByRenamedFiles_t_1","d_NumberOfLinesAddedByRenamedFilesNet_t_1","d_NumberOfLinesDeletedByRenamedFiles_t_1","d_NumberOfLinesDeletedByRenamedFilesNet_t_1","d_Density_t_1","d_AffectedFilesRatioNet_t_1","est_t1","est_t0","y_t1","y_t0"
"173",0,0,0,0,0,0,0,0,0,0,1,1,0,0,14,13,15,11,0,0,0,0,0.82759,1,0,0,0.0167,1,1,630,437,0,0,0,0,2,2,0,0,10,10,608,433,0,0,0,0,0.70513,1,1,0.932567215568691,0.999761498291678,0.999761498291678,0.995232093142495,0.99575834341103,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.995851114700023,0.995851114700023,1,1,0.993485203740285,0.986076315379065,0.733165934947414,0.666995782171508,1,1,1,1,0.973942352550233,1,0.999955772564377,0.999955772564377,0.994662663331129,0.907281659575328,0.907281659575328,0,0.000993981481413017,0.999976455425483,0.999976455425483,0.999593687298367,0.999597869571532,0.223462267114142,0.223462267114142,0.999958139640646,0.999958139640646,0.99755869815203,0.948869765223469,0,0,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.964705243205411,1,1,1,0,0
"174",1,32.2333,0,0,0,0,0,0,0,0,1,1,0,0,2,1,2,1,0,0,0,0,0.5,1,0,0,28.7,0,0,0,0,0,0,0,0,1,1,0,0,25,25,25,25,0,0,0,0,1,1,0.129868997323598,0.680463229620128,0.999761498291678,0.999761498291678,0.995232093142495,0.99575834341103,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.995851114700023,0.995851114700023,1,1,0.872997034497679,0.857694461639116,0.986972088224788,0.976719727616884,1,1,1,1,0.448166236145495,1,0.999955772564377,0.999955772564377,0.999259209651639,0.976761175991863,0.976761175991863,0.971441270704585,0.968962841973383,0.999976455425483,0.999976455425483,0.999593687298367,0.999597869571532,0.999681893192394,0.999681893192394,0.999958139640646,0.999958139640646,0.828653827302404,0.516262088373318,0.090619621469081,0,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.119309047138154,1,1,1,0,0
"176",0,4687.55,0,0,0,0,0,0,0,0,1,1,2,2,7,5,2,2,41,9,2,2,0.34615,1,0,0,64.8833,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.999761498291678,0.999761498291678,0.995232093142495,0.99575834341103,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.995851114700023,0.995851114700023,0,0,0.941698963613938,0.95560390035417,0.986972088224788,0.997329473959669,0,0,0,0,0.371182138462151,1,0.999955772564377,0.999955772564377,0.998089044580183,0.907281659575328,0.907281659575328,0.974987203325039,0.974456650623628,0.999976455425483,0.999976455425483,0.999593687298367,0.999597869571532,0.612601290175906,0.612601290175906,0.999958139640646,0.999958139640646,0.946119158212561,0.950094883022334,0.980950404760928,0.989622211244312,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.119309047138154,1,1,1,0,0
"177",0,11.5,0,0,0,0,0,0,0,0,1,1,0,0,3,2,3,2,0,0,0,0,0.66667,1,1,1,14488.3667,0,0,0,0,0,0,0,0,1,1,0,0,40,4,1,0,0,0,0,0,0.09756,1,1,0.992129101786994,0.999761498291678,0.999761498291678,0.995232093142495,0.99575834341103,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.995851114700023,0.995851114700023,1,1,0.88873124303207,0.886816415126861,0.996754476641527,0.997329473959669,1,1,1,1,0.844328198511616,1,0.249994053362974,0.249994053362974,4.40947713311111e-18,0.976761175991863,0.976761175991863,0.971441270704585,0.968962841973383,0.999976455425483,0.999976455425483,0.999593687298367,0.999597869571532,0.999681893192394,0.999681893192394,0.999958139640646,0.999958139640646,0.582163915875182,0.998650404538481,0.992864567805572,0.989622211244312,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.0819089426018672,1,1,1,0,0
"181",0,2.0167,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,8049.1167,0,0,0,0,0,0,0,0,8,8,0,0,36,28,10,9,0,0,0,0,0.80435,1,1,0.960131957129072,0.999761498291678,0.999761498291678,0.995232093142495,0.99575834341103,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.995851114700023,0.995851114700023,1,1,0.856377070160903,0.857694461639116,0.970625220005288,0.976719727616884,1,1,1,1,0.335342984724288,1,0.999955772564377,0.999955772564377,4.53525075754427e-19,0.976761175991863,0.976761175991863,0.971441270704585,0.968962841973383,0.999976455425483,0.999976455425483,0.999593687298367,0.999597869571532,0,0,0.999958139640646,0.999958139640646,0.642065231227375,0.442398418363058,0.260032920829569,0.323821567900689,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.913738232553391,1,1,1,0,0
"182",0,0.6667,0,0,0,0,0,0,0,0,1,1,0,0,84,73,94,28,0,0,0,0,0.56742,1,0,0,45.65,0,0,0,0,0,0,0,0,1,1,0,0,56,29,73,41,0,0,0,0,0.54264,1,1,0.942840424125133,0.999761498291678,0.999761498291678,0.995232093142495,0.99575834341103,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.995851114700023,0.995851114700023,1,1,0.498966205550471,0.335250153238847,0.0609568082821359,0.105322851694847,1,1,1,1,0.537225793607777,1,0.999955772564377,0.999955772564377,0.998711047986971,0.976761175991863,0.976761175991863,0.971441270704585,0.968962841973383,0.999976455425483,0.999976455425483,0.999593687298367,0.999597869571532,0.999681893192394,0.999681893192394,0.999958139640646,0.999958139640646,0.411430013242546,0.420919748648286,0,0,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.448483703752907,1,1,1,0,0
"183",1,9.0333,0,0,0,0,0,0,0,0,2,2,0,0,5,5,5,5,0,0,0,0,1,1,0,0,62031.1333,0,0,0,0,0,0,0,0,2,2,0,0,36,30,37,30,0,0,0,0,0.82192,1,0.129868997323598,0.999845248609658,0.999761498291678,0.999761498291678,0.995232093142495,0.99575834341103,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.706478480645426,0.706478480645426,1,1,0.91724380720722,0.95560390035417,0.996883677059178,0.951039883223088,1,1,1,1,0.335342984724288,1,0.999955772564377,0.999955772564377,0,0.976761175991863,0.976761175991863,0.971441270704585,0.968962841973383,0.999976455425483,0.999976455425483,0.999593687298367,0.999597869571532,0.223462267114142,0.223462267114142,0.999958139640646,0.999958139640646,0.642065231227375,0.401145135403449,0.0035047341360175,0,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.854961260538636,1,1,1,0,0
"184",0,1315.6,0,0,0,0,0,0,0,0,5,5,0,0,75,59,33,31,0,0,0,0,0.83333,1,0,0,1403.3333,0,0,0,0,0,0,0,0,25,25,0,0,148,130,231,172,0,0,0,0,0.79683,1,1,0,0.999761498291678,0.999761498291678,0.995232093142495,0.99575834341103,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.0110652299055024,0.0110652299055024,1,1,0.560412830164109,0.518137329866448,0.323164347194564,0.0951858459938701,1,1,1,1,0.966508516515305,1,0.999955772564377,0.999955772564377,0.18720832935288,0.976761175991863,0.976761175991863,0.971441270704585,0.968962841973383,0.999976455425483,0.999976455425483,0.999593687298367,0.999597869571532,0,0,0.999958139640646,0.999958139640646,0.148297760726244,1.32640480000068e-06,0,0,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.934445134667892,1,1,1,0,0
"185",0,0,0,0,0,0,0,0,0,0,1,1,0,0,85,52,4,3,0,0,0,0,0.61798,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,101,81,67,54,0,0,0,0,0.80357,1,1,0.932567215568691,0.999761498291678,0.999761498291678,0.995232093142495,0.99575834341103,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.995851114700023,0.995851114700023,1,1,0.491628020587237,0.545242770434459,0.999997364837079,0.998033426520606,1,1,1,1,0.687960265831885,1,0.999955772564377,0.999955772564377,0.994647234099242,0.976761175991863,0.976761175991863,0.971441270704585,0.968962841973383,0.999976455425483,0.999976455425483,0.999593687298367,0.999597869571532,0.102934843695088,0.102934843695088,0.999958139640646,0.999958139640646,0.100000534425708,0.10090816821955,0,0,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.916024402792245,1,1,1,0,0
"187",0,122.35,0,0,0,0,0,0,0,0,3,3,0,0,4,3,7,6,0,0,0,0,0.81818,1,0,0,46.6,0,0,0,0,0,0,0,0,2,2,0,0,29,24,11,10,0,0,0,0,0.85,1,1,0.125814298708062,0.999761498291678,0.999761498291678,0.995232093142495,0.99575834341103,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.514532327310919,0.514532327310919,1,1,0.90351506880208,0.912999037313128,0.973032516402143,0.910885028984587,1,1,1,1,0.983870673604649,1,0.999955772564377,0.999955772564377,0.998680325061812,0.976761175991863,0.976761175991863,0.971441270704585,0.968962841973383,0.999976455425483,0.999976455425483,0.999593687298367,0.999597869571532,0.223462267114142,0.223462267114142,0.999958139640646,0.999958139640646,0.759784471415573,0.543853654704024,0.212638445636272,0.269291287036951,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.735305770169223,1,1,1,0,0
"189",0,86.9333,2,2,264,224,0,0,0,0,136,136,1,1,11475,8084,11970,8373,51,42,54,43,0.70404,1,1,0,4821.1667,69,69,483,345,0,0,0,0,0,0,1,1,0,0,0,0,31,22,34,24,0.7135,1,1,0.120561973775884,0.0950771076664543,0.0950771076664543,0.0500721502722273,0.05477114290625,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0,0,0.129868997323598,0.129868997323598,0,0,0,0,0,0,0,0,0.932757256749948,1,0.249994053362974,0.999955772564377,0.0517976741614191,0,0,0.0301211569498859,0.076893043024031,0.999976455425483,0.999976455425483,0.999593687298367,0.999597869571532,0.612601290175906,0.612601290175906,0.0526293757705604,0.0526293757705604,0.946119158212561,0.950094883022334,0.980950404760928,0.989622211244312,0,0,0,0,0.977634730533488,1,1,1,0,0
"190",1,2.3,1,1,26,11,0,0,0,0,2,2,0,0,107,62,9,3,0,0,0,0,0.53521,1,0,0,8.5833,0,0,0,0,0,0,0,0,1,1,0,0,53,46,32,28,0,0,0,0,0.87059,1,0.129868997323598,0.963490561374069,0.439415748052384,0.439415748052384,0.639720759545779,0.819807325075348,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.706478480645426,0.706478480645426,1,1,0.330458623483195,0.492111986429762,0.9292474392865,0.998033426520606,1,1,1,1,0.477200406726455,1,0.999955772564377,0.999955772564377,0.999909782144832,0.976761175991863,0.976761175991863,0.971441270704585,0.968962841973383,0.999976455425483,0.999976455425483,0.999593687298367,0.999597869571532,0.999681893192394,0.999681893192394,0.999958139640646,0.999958139640646,0.436702482055913,0.283120191616587,0.0661513815198503,0,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.63439008017261,1,1,1,0,0
"192",0,0.6,0,0,0,0,0,0,0,0,1,1,0,0,2,2,1,1,0,0,0,0,1,1,0,0,34.4333,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0.941812640998218,0.999761498291678,0.999761498291678,0.995232093142495,0.99575834341103,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.995851114700023,0.995851114700023,1,1,0.872997034497679,0.886816415126861,0.970625220005288,0.976719727616884,1,1,1,1,0.335342984724288,1,0.999955772564377,0.999955772564377,0.999073795181312,0.976761175991863,0.976761175991863,0.971441270704585,0.968962841973383,0.999976455425483,0.999976455425483,0.999593687298367,0.999597869571532,0.999681893192394,0.999681893192394,0.999958139640646,0.999958139640646,0.958366778938441,0.968173111307492,0.992864567805572,0.971440840527568,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.119309047138154,1,1,1,0,0
"194",0,2685.3667,0,0,0,0,0,0,0,0,1,1,0,0,5,4,1,1,0,0,0,0,0.83333,1,0,0,332.4667,0,0,0,0,0,0,0,0,3,3,0,0,28,23,43,34,0,0,0,0,0.80282,1,1,0,0.999761498291678,0.999761498291678,0.995232093142495,0.99575834341103,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.995851114700023,0.995851114700023,1,1,0.91724380720722,0.93602339724065,0.970625220005288,0.976719727616884,1,1,1,1,0.966508516515305,1,0.999955772564377,0.999955772564377,0.871882309652039,0.976761175991863,0.976761175991863,0.971441270704585,0.968962841973383,0.999976455425483,0.999976455425483,0.999593687298367,0.999597869571532,0.102934843695088,0.102934843695088,0.999958139640646,0.999958139640646,0.777170177795887,0.572634889919613,0,0,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.918222643406527,1,1,1,0,0
"201",0,1468.1833,0,0,0,0,0,0,0,0,4,4,0,0,44,18,14,13,0,0,0,0,0.53448,1,0,0,49,0,0,0,0,0,0,0,0,2,1,0,0,28,4,1,0,0,0,0,0,0.13793,0.5,1,0,0.999761498291678,0.999761498291678,0.995232093142495,0.99575834341103,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.044160913498754,0.044160913498754,1,1,0.796729093698755,0.913467243608339,0.76852811490296,0.570107008832635,1,1,1,1,0.47624377049615,1,0.999955772564377,0.999955772564377,0.998602709250886,0.976761175991863,0.976761175991863,0.971441270704585,0.968962841973383,0.999976455425483,0.999976455425483,0.999593687298367,0.999597869571532,0.223462267114142,0.999681893192394,0.999958139640646,0.999958139640646,0.777170177795887,0.998650404538481,0.992864567805572,0.989622211244312,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.123240774820143,0.600316098902348,1,1,0,0
"202",0,23.7167,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,19,4,4,4,0.34783,1,1,1,3523.65,2,2,498,370,2,2,353,231,8,8,0,0,484,351,309,277,0,0,0,0,0.74757,1,1,0.836527151292393,0.999761498291678,0.999761498291678,0.995232093142495,0.99575834341103,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.31791464450319,0.31791464450319,0.129868997323598,0.129868997323598,0.838886325540141,0.825832511832045,0.947851912837428,0.935272946598388,0,0,0,0,0.373741045083901,1,0.249994053362974,0.249994053362974,0.0308309823198644,0.424408982943862,0.424408982943862,0.0193677568755122,0.0433961681575658,0,0,0,0,0,0,0.999958139640646,0.999958139640646,0,0,0,0,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.999823530618696,1,1,1,0,0
"203",0,0.1833,0,0,0,0,0,0,0,0,4,3,0,0,60,3,46,5,0,0,0,0,0.07547,0.75,0,0,0.45,0,0,0,0,1,1,81,38,1,1,0,0,12,11,5,5,0,0,0,0,0.55102,1,1,0.935391693037411,0.999761498291678,0.999761498291678,0.995232093142495,0.99575834341103,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.044160913498754,0.514532327310919,1,1,0.656690447311911,0.912999037313128,0.19234133402328,0.951039883223088,1,1,1,1,0.0107176539759608,0.88023916200602,0.999955772564377,0.999955772564377,0.995062991844723,0.976761175991863,0.976761175991863,0.971441270704585,0.968962841973383,0.111108495480668,0.111108495480668,0.000241287915163671,0.0484777577241597,0.999681893192394,0.999681893192394,0.999958139640646,0.999958139640646,0.989402420270384,0.928272162968899,0.552841496847511,0.503522828838735,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.471784228814596,1,1,1,0,0
"205",0,28.8167,0,0,0,0,0,0,0,0,4,4,0,0,35,31,22,19,0,0,0,0,0.87719,1,1,1,674.1333,0,0,0,0,0,0,0,0,1,1,0,0,10,6,0,0,0,0,0,0,0.6,1,1,0.743134633880637,0.999761498291678,0.999761498291678,0.995232093142495,0.99575834341103,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.044160913498754,0.044160913498754,1,1,0.891167024365625,0.663065704179815,0.514305627357457,0.279812206142448,1,1,1,1,0.870942801835348,1,0.249994053362974,0.249994053362974,0.504052764881197,0.976761175991863,0.976761175991863,0.971441270704585,0.968962841973383,0.999976455425483,0.999976455425483,0.999593687298367,0.999597869571532,0.999681893192394,0.999681893192394,0.999958139640646,0.999958139640646,0.99755869815203,0.997547598412582,0.980950404760928,0.989622211244312,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.636352925190974,1,1,1,0,0
"207",0,20.4667,1,1,56,32,0,0,0,0,4,4,0,0,73,54,8,8,0,0,0,0,0.68613,1,0,0,34.1333,0,0,0,0,0,0,0,0,12,0,0,0,180,0,0,0,0,0,0,0,0,0,1,0.890907931874178,0.439415748052384,0.439415748052384,0.318174477547126,0.288584276215734,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.044160913498754,0.044160913498754,1,1,0.573093024328106,0.541295894134315,0.953318451166169,0.815514168831062,1,1,1,1,0.895061885618875,1,0.999955772564377,0.999955772564377,0.999083497157678,0.976761175991863,0.976761175991863,0.971441270704585,0.968962841973383,0.999976455425483,0.999976455425483,0.999593687298367,0.999597869571532,0,0.612601290175906,0.999958139640646,0.999958139640646,0.0374374073911573,0.950094883022334,0.980950404760928,0.989622211244312,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.0133185368132328,0.129868997323598,1,1,0,0
"208",0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,7,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,1,1,0,0,0,0,0.5,1,1,0.932567215568691,0.999761498291678,0.999761498291678,0.995232093142495,0.99575834341103,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.995851114700023,0.995851114700023,1,1,0.872997034497679,0.886816415126861,0.973032516402143,0.864668095984356,1,1,1,1,0.335342984724288,1,0.999955772564377,0.999955772564377,0.994647234099242,0.976761175991863,0.976761175991863,0.971441270704585,0.968962841973383,0.999976455425483,0.999976455425483,0.999593687298367,0.999597869571532,0.999681893192394,0.999681893192394,0.999958139640646,0.999958139640646,0.97805334903386,0.968173111307492,0.992864567805572,0.971440840527568,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.354129901582858,1,1,1,0,0
"210",0,8.25,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3,2,0,0,0,0,0.5,1,0,0,0.7667,0,0,0,0,0,0,0,0,1,1,0,0,50,6,2,1,0,0,0,0,0.13462,1,1,0.999332342492084,0.999761498291678,0.999761498291678,0.995232093142495,0.99575834341103,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.995851114700023,0.995851114700023,1,1,0.856377070160903,0.825832511832045,0.996754476641527,0.997329473959669,1,1,1,1,0.448166236145495,1,0.999955772564377,0.999955772564377,0.995355592906932,0.976761175991863,0.976761175991863,0.971441270704585,0.968962841973383,0.999976455425483,0.999976455425483,0.999593687298367,0.999597869571532,0.999681893192394,0.999681893192394,0.999958139640646,0.999958139640646,0.464356981667074,0.997547598412582,0.916972081947839,0.971440840527568,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.119993719527222,1,1,1,0,0
"211",0,12.8,0,0,0,0,0,0,0,0,1,1,0,0,22,21,39,16,0,0,0,0,0.60656,1,0,0,21.6333,0,0,0,0,0,0,0,0,6,6,0,0,71,66,70,66,0,0,0,0,0.93617,1,1,0.983371750933237,0.999761498291678,0.999761498291678,0.995232093142495,0.99575834341103,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.995851114700023,0.995851114700023,1,1,0.991251139066567,0.853356207844009,0.255861477743241,0.422160170636639,1,1,1,1,0.650105762201965,1,0.999955772564377,0.999955772564377,0.999487746172919,0.976761175991863,0.976761175991863,0.971441270704585,0.968962841973383,0.999976455425483,0.999976455425483,0.999593687298367,0.999597869571532,0.0979104695827888,0.0979104695827888,0.999958139640646,0.999958139640646,0.295496890412359,0.267197283281826,0,0,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.31907491155418,1,1,1,0,0
"212",0,2.2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,21.0167,0,0,0,0,0,0,0,0,2,2,0,0,39,24,213,161,0,0,0,0,0.73413,1,1,0.962305032166516,0.999761498291678,0.999761498291678,0.995232093142495,0.99575834341103,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.995851114700023,0.31791464450319,1,1,0.856377070160903,0.825832511832045,0.970625220005288,0.935272946598388,1,1,1,1,0.00129522985156337,0.129868997323598,0.999955772564377,0.999955772564377,0.999507686968343,0.976761175991863,0.976761175991863,0.971441270704585,0.968962841973383,0.999976455425483,0.999976455425483,0.999593687298367,0.999597869571532,0.223462267114142,0.223462267114142,0.999958139640646,0.999958139640646,0.596493520179717,0.543853654704024,0,0,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.997189155841114,1,1,1,0,0
"215",0,1.3333,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,12.5167,0,0,0,0,0,0,0,0,5,5,0,0,11,11,14,12,0,0,0,0,0.92,1,1,0.952030050524657,0.999761498291678,0.999761498291678,0.995232093142495,0.99575834341103,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.995851114700023,0.995851114700023,0.129868997323598,0.129868997323598,0.856377070160903,0.857694461639116,0.970625220005288,0.976719727616884,0.129868997323598,0.129868997323598,0.129868997323598,0.129868997323598,0.335342984724288,1,0.999955772564377,0.999955772564377,0.999782576298708,0.976761175991863,0.976761175991863,0.971441270704585,0.968962841973383,0.999976455425483,0.999976455425483,0.999593687298367,0.999597869571532,0.0025130194351115,0.0025130194351115,0.999958139640646,0.999958139640646,0.994338216309963,0.928272162968899,0.105811331590012,0.172680171859461,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.389739519581358,1,1,1,0,0
"217",0,16.1667,0,0,0,0,0,0,0,0,2,2,0,0,68,51,44,38,0,0,0,0,0.79464,1,0,0,9.3833,0,0,0,0,0,0,0,0,2,2,0,0,19,19,19,19,0,0,0,0,1,1,1,0.95084804304312,0.999761498291678,0.999761498291678,0.995232093142495,0.99575834341103,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.706478480645426,0.706478480645426,1,1,0.604209184540859,0.546560442102488,0.207599160734284,0.034134257260023,1,1,1,1,0.997972374041622,1,0.999955772564377,0.999955772564377,0.999883910207856,0.976761175991863,0.976761175991863,0.971441270704585,0.968962841973383,0.999976455425483,0.999976455425483,0.999593687298367,0.999597869571532,0.223462267114142,0.223462267114142,0.999958139640646,0.999958139640646,0.921025074129288,0.696715072030304,0.119001145827902,0.0361658932294082,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.119309047138154,1,1,1,0,0
"218",1,14.5333,0,0,0,0,0,0,0,0,1,1,3,3,1,1,1,1,5,5,5,5,1,1,0,0,22.0167,0,0,0,0,0,0,0,0,19,19,0,0,129,90,129,90,0,0,0,0,0.69767,1,0.129868997323598,0.968383571971505,0.999761498291678,0.999761498291678,0.995232093142495,0.99575834341103,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.995851114700023,0.995851114700023,0,0,0.856377070160903,0.857694461639116,0.970625220005288,0.976719727616884,0,0,0,0,0.335342984724288,1,0.999955772564377,0.999955772564377,0.999475347047124,0.976761175991863,0.976761175991863,0.971441270704585,0.968962841973383,0.999976455425483,0.999976455425483,0.999593687298367,0.999597869571532,0,0,0.999958139640646,0.999958139640646,0.136786478020068,0.0330318162796698,0,0,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.950901286132204,1,1,1,0,0
