"","resampleSeed","dens.fct","oversample","useKeywords","useDatatype","batchSize","neurons","learningRate","err.fct","act.fct","epochs","precision","patience","maxVars","ID"
"14974",588824402,"epdf_scaled",FALSE,FALSE,"both_scaled",50,20,0.05,"omeRSS","swish",2500,0.005,5,60,14974
"14975",817867447,"epdf_scaled",FALSE,FALSE,"both_scaled",50,20,0.05,"omeRSS","swish",2500,0.005,5,60,14975
"14976",1229953753,"epdf_scaled",FALSE,FALSE,"both_scaled",50,20,0.05,"omeRSS","swish",2500,0.005,5,60,14976
"14977",588824402,"ecdf",TRUE,TRUE,"density",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,14977
"14978",817867447,"ecdf",TRUE,TRUE,"density",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,14978
"14979",1229953753,"ecdf",TRUE,TRUE,"density",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,14979
"14980",588824402,"1-ecdf",TRUE,TRUE,"density",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,14980
"14981",817867447,"1-ecdf",TRUE,TRUE,"density",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,14981
"14982",1229953753,"1-ecdf",TRUE,TRUE,"density",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,14982
"14983",588824402,"epdf",TRUE,TRUE,"density",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,14983
"14984",817867447,"epdf",TRUE,TRUE,"density",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,14984
"14985",1229953753,"epdf",TRUE,TRUE,"density",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,14985
"14986",588824402,"epdf_scaled",TRUE,TRUE,"density",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,14986
"14987",817867447,"epdf_scaled",TRUE,TRUE,"density",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,14987
"14988",1229953753,"epdf_scaled",TRUE,TRUE,"density",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,14988
"14989",588824402,"ecdf",FALSE,TRUE,"density",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,14989
"14990",817867447,"ecdf",FALSE,TRUE,"density",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,14990
"14991",1229953753,"ecdf",FALSE,TRUE,"density",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,14991
"14992",588824402,"1-ecdf",FALSE,TRUE,"density",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,14992
"14993",817867447,"1-ecdf",FALSE,TRUE,"density",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,14993
"14994",1229953753,"1-ecdf",FALSE,TRUE,"density",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,14994
"14995",588824402,"epdf",FALSE,TRUE,"density",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,14995
"14996",817867447,"epdf",FALSE,TRUE,"density",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,14996
"14997",1229953753,"epdf",FALSE,TRUE,"density",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,14997
"14998",588824402,"epdf_scaled",FALSE,TRUE,"density",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,14998
"14999",817867447,"epdf_scaled",FALSE,TRUE,"density",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,14999
"15000",1229953753,"epdf_scaled",FALSE,TRUE,"density",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15000
"15001",588824402,"ecdf",TRUE,FALSE,"density",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15001
"15002",817867447,"ecdf",TRUE,FALSE,"density",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15002
"15003",1229953753,"ecdf",TRUE,FALSE,"density",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15003
"15004",588824402,"1-ecdf",TRUE,FALSE,"density",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15004
"15005",817867447,"1-ecdf",TRUE,FALSE,"density",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15005
"15006",1229953753,"1-ecdf",TRUE,FALSE,"density",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15006
"15007",588824402,"epdf",TRUE,FALSE,"density",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15007
"15008",817867447,"epdf",TRUE,FALSE,"density",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15008
"15009",1229953753,"epdf",TRUE,FALSE,"density",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15009
"15010",588824402,"epdf_scaled",TRUE,FALSE,"density",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15010
"15011",817867447,"epdf_scaled",TRUE,FALSE,"density",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15011
"15012",1229953753,"epdf_scaled",TRUE,FALSE,"density",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15012
"15013",588824402,"ecdf",FALSE,FALSE,"density",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15013
"15014",817867447,"ecdf",FALSE,FALSE,"density",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15014
"15015",1229953753,"ecdf",FALSE,FALSE,"density",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15015
"15016",588824402,"1-ecdf",FALSE,FALSE,"density",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15016
"15017",817867447,"1-ecdf",FALSE,FALSE,"density",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15017
"15018",1229953753,"1-ecdf",FALSE,FALSE,"density",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15018
"15019",588824402,"epdf",FALSE,FALSE,"density",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15019
"15020",817867447,"epdf",FALSE,FALSE,"density",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15020
"15021",1229953753,"epdf",FALSE,FALSE,"density",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15021
"15022",588824402,"epdf_scaled",FALSE,FALSE,"density",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15022
"15023",817867447,"epdf_scaled",FALSE,FALSE,"density",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15023
"15024",1229953753,"epdf_scaled",FALSE,FALSE,"density",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15024
"15025",588824402,"ecdf",TRUE,TRUE,"both",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15025
"15026",817867447,"ecdf",TRUE,TRUE,"both",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15026
"15027",1229953753,"ecdf",TRUE,TRUE,"both",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15027
"15028",588824402,"1-ecdf",TRUE,TRUE,"both",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15028
"15029",817867447,"1-ecdf",TRUE,TRUE,"both",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15029
"15030",1229953753,"1-ecdf",TRUE,TRUE,"both",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15030
"15031",588824402,"epdf",TRUE,TRUE,"both",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15031
"15032",817867447,"epdf",TRUE,TRUE,"both",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15032
"15033",1229953753,"epdf",TRUE,TRUE,"both",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15033
"15034",588824402,"epdf_scaled",TRUE,TRUE,"both",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15034
"15035",817867447,"epdf_scaled",TRUE,TRUE,"both",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15035
"15036",1229953753,"epdf_scaled",TRUE,TRUE,"both",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15036
"15037",588824402,"ecdf",FALSE,TRUE,"both",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15037
"15038",817867447,"ecdf",FALSE,TRUE,"both",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15038
"15039",1229953753,"ecdf",FALSE,TRUE,"both",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15039
"15040",588824402,"1-ecdf",FALSE,TRUE,"both",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15040
"15041",817867447,"1-ecdf",FALSE,TRUE,"both",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15041
"15042",1229953753,"1-ecdf",FALSE,TRUE,"both",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15042
"15043",588824402,"epdf",FALSE,TRUE,"both",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15043
"15044",817867447,"epdf",FALSE,TRUE,"both",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15044
"15045",1229953753,"epdf",FALSE,TRUE,"both",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15045
"15046",588824402,"epdf_scaled",FALSE,TRUE,"both",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15046
"15047",817867447,"epdf_scaled",FALSE,TRUE,"both",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15047
"15048",1229953753,"epdf_scaled",FALSE,TRUE,"both",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15048
"15049",588824402,"ecdf",TRUE,FALSE,"both",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15049
"15050",817867447,"ecdf",TRUE,FALSE,"both",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15050
"15051",1229953753,"ecdf",TRUE,FALSE,"both",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15051
"15052",588824402,"1-ecdf",TRUE,FALSE,"both",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15052
"15053",817867447,"1-ecdf",TRUE,FALSE,"both",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15053
"15054",1229953753,"1-ecdf",TRUE,FALSE,"both",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15054
"15055",588824402,"epdf",TRUE,FALSE,"both",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15055
"15056",817867447,"epdf",TRUE,FALSE,"both",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15056
"15057",1229953753,"epdf",TRUE,FALSE,"both",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15057
"15058",588824402,"epdf_scaled",TRUE,FALSE,"both",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15058
"15059",817867447,"epdf_scaled",TRUE,FALSE,"both",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15059
"15060",1229953753,"epdf_scaled",TRUE,FALSE,"both",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15060
"15061",588824402,"ecdf",FALSE,FALSE,"both",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15061
"15062",817867447,"ecdf",FALSE,FALSE,"both",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15062
"15063",1229953753,"ecdf",FALSE,FALSE,"both",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15063
"15064",588824402,"1-ecdf",FALSE,FALSE,"both",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15064
"15065",817867447,"1-ecdf",FALSE,FALSE,"both",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15065
"15066",1229953753,"1-ecdf",FALSE,FALSE,"both",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15066
"15067",588824402,"epdf",FALSE,FALSE,"both",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15067
"15068",817867447,"epdf",FALSE,FALSE,"both",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15068
"15069",1229953753,"epdf",FALSE,FALSE,"both",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15069
"15070",588824402,"epdf_scaled",FALSE,FALSE,"both",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15070
"15071",817867447,"epdf_scaled",FALSE,FALSE,"both",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15071
"15072",1229953753,"epdf_scaled",FALSE,FALSE,"both",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15072
"15073",588824402,"ecdf",TRUE,TRUE,"density_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15073
"15074",817867447,"ecdf",TRUE,TRUE,"density_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15074
"15075",1229953753,"ecdf",TRUE,TRUE,"density_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15075
"15076",588824402,"1-ecdf",TRUE,TRUE,"density_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15076
"15077",817867447,"1-ecdf",TRUE,TRUE,"density_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15077
"15078",1229953753,"1-ecdf",TRUE,TRUE,"density_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15078
"15079",588824402,"epdf",TRUE,TRUE,"density_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15079
"15080",817867447,"epdf",TRUE,TRUE,"density_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15080
"15081",1229953753,"epdf",TRUE,TRUE,"density_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15081
"15082",588824402,"epdf_scaled",TRUE,TRUE,"density_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15082
"15083",817867447,"epdf_scaled",TRUE,TRUE,"density_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15083
"15084",1229953753,"epdf_scaled",TRUE,TRUE,"density_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15084
"15085",588824402,"ecdf",FALSE,TRUE,"density_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15085
"15086",817867447,"ecdf",FALSE,TRUE,"density_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15086
"15087",1229953753,"ecdf",FALSE,TRUE,"density_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15087
"15088",588824402,"1-ecdf",FALSE,TRUE,"density_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15088
"15089",817867447,"1-ecdf",FALSE,TRUE,"density_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15089
"15090",1229953753,"1-ecdf",FALSE,TRUE,"density_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15090
"15091",588824402,"epdf",FALSE,TRUE,"density_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15091
"15092",817867447,"epdf",FALSE,TRUE,"density_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15092
"15093",1229953753,"epdf",FALSE,TRUE,"density_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15093
"15094",588824402,"epdf_scaled",FALSE,TRUE,"density_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15094
"15095",817867447,"epdf_scaled",FALSE,TRUE,"density_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15095
"15096",1229953753,"epdf_scaled",FALSE,TRUE,"density_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15096
"15097",588824402,"ecdf",TRUE,FALSE,"density_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15097
"15098",817867447,"ecdf",TRUE,FALSE,"density_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15098
"15099",1229953753,"ecdf",TRUE,FALSE,"density_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15099
"15100",588824402,"1-ecdf",TRUE,FALSE,"density_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15100
"15101",817867447,"1-ecdf",TRUE,FALSE,"density_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15101
"15102",1229953753,"1-ecdf",TRUE,FALSE,"density_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15102
"15103",588824402,"epdf",TRUE,FALSE,"density_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15103
"15104",817867447,"epdf",TRUE,FALSE,"density_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15104
"15105",1229953753,"epdf",TRUE,FALSE,"density_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15105
"15106",588824402,"epdf_scaled",TRUE,FALSE,"density_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15106
"15107",817867447,"epdf_scaled",TRUE,FALSE,"density_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15107
"15108",1229953753,"epdf_scaled",TRUE,FALSE,"density_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15108
"15109",588824402,"ecdf",FALSE,FALSE,"density_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15109
"15110",817867447,"ecdf",FALSE,FALSE,"density_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15110
"15111",1229953753,"ecdf",FALSE,FALSE,"density_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15111
"15112",588824402,"1-ecdf",FALSE,FALSE,"density_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15112
"15113",817867447,"1-ecdf",FALSE,FALSE,"density_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15113
"15114",1229953753,"1-ecdf",FALSE,FALSE,"density_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15114
"15115",588824402,"epdf",FALSE,FALSE,"density_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15115
"15116",817867447,"epdf",FALSE,FALSE,"density_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15116
"15117",1229953753,"epdf",FALSE,FALSE,"density_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15117
"15118",588824402,"epdf_scaled",FALSE,FALSE,"density_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15118
"15119",817867447,"epdf_scaled",FALSE,FALSE,"density_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15119
"15120",1229953753,"epdf_scaled",FALSE,FALSE,"density_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15120
"15121",588824402,"ecdf",TRUE,TRUE,"both_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15121
"15122",817867447,"ecdf",TRUE,TRUE,"both_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15122
"15123",1229953753,"ecdf",TRUE,TRUE,"both_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15123
"15124",588824402,"1-ecdf",TRUE,TRUE,"both_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15124
"15125",817867447,"1-ecdf",TRUE,TRUE,"both_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15125
"15126",1229953753,"1-ecdf",TRUE,TRUE,"both_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15126
"15127",588824402,"epdf",TRUE,TRUE,"both_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15127
"15128",817867447,"epdf",TRUE,TRUE,"both_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15128
"15129",1229953753,"epdf",TRUE,TRUE,"both_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15129
"15130",588824402,"epdf_scaled",TRUE,TRUE,"both_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15130
"15131",817867447,"epdf_scaled",TRUE,TRUE,"both_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15131
"15132",1229953753,"epdf_scaled",TRUE,TRUE,"both_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15132
"15133",588824402,"ecdf",FALSE,TRUE,"both_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15133
"15134",817867447,"ecdf",FALSE,TRUE,"both_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15134
"15135",1229953753,"ecdf",FALSE,TRUE,"both_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15135
"15136",588824402,"1-ecdf",FALSE,TRUE,"both_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15136
"15137",817867447,"1-ecdf",FALSE,TRUE,"both_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15137
"15138",1229953753,"1-ecdf",FALSE,TRUE,"both_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15138
"15139",588824402,"epdf",FALSE,TRUE,"both_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15139
"15140",817867447,"epdf",FALSE,TRUE,"both_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15140
"15141",1229953753,"epdf",FALSE,TRUE,"both_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15141
"15142",588824402,"epdf_scaled",FALSE,TRUE,"both_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15142
"15143",817867447,"epdf_scaled",FALSE,TRUE,"both_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15143
"15144",1229953753,"epdf_scaled",FALSE,TRUE,"both_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15144
"15145",588824402,"ecdf",TRUE,FALSE,"both_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15145
"15146",817867447,"ecdf",TRUE,FALSE,"both_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15146
"15147",1229953753,"ecdf",TRUE,FALSE,"both_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15147
"15148",588824402,"1-ecdf",TRUE,FALSE,"both_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15148
"15149",817867447,"1-ecdf",TRUE,FALSE,"both_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15149
"15150",1229953753,"1-ecdf",TRUE,FALSE,"both_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15150
"15151",588824402,"epdf",TRUE,FALSE,"both_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15151
"15152",817867447,"epdf",TRUE,FALSE,"both_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15152
"15153",1229953753,"epdf",TRUE,FALSE,"both_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15153
"15154",588824402,"epdf_scaled",TRUE,FALSE,"both_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15154
"15155",817867447,"epdf_scaled",TRUE,FALSE,"both_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15155
"15156",1229953753,"epdf_scaled",TRUE,FALSE,"both_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15156
"15157",588824402,"ecdf",FALSE,FALSE,"both_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15157
"15158",817867447,"ecdf",FALSE,FALSE,"both_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15158
"15159",1229953753,"ecdf",FALSE,FALSE,"both_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15159
"15160",588824402,"1-ecdf",FALSE,FALSE,"both_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15160
"15161",817867447,"1-ecdf",FALSE,FALSE,"both_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15161
"15162",1229953753,"1-ecdf",FALSE,FALSE,"both_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15162
"15163",588824402,"epdf",FALSE,FALSE,"both_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15163
"15164",817867447,"epdf",FALSE,FALSE,"both_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15164
"15165",1229953753,"epdf",FALSE,FALSE,"both_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15165
"15166",588824402,"epdf_scaled",FALSE,FALSE,"both_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15166
"15167",817867447,"epdf_scaled",FALSE,FALSE,"both_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15167
"15168",1229953753,"epdf_scaled",FALSE,FALSE,"both_scaled",20,5,0.005,"omeRSS","swish",2500,0.005,5,60,15168
"15169",588824402,"ecdf",TRUE,TRUE,"density",50,5,0.005,"omeRSS","swish",2500,0.005,5,60,15169
"15170",817867447,"ecdf",TRUE,TRUE,"density",50,5,0.005,"omeRSS","swish",2500,0.005,5,60,15170
"15171",1229953753,"ecdf",TRUE,TRUE,"density",50,5,0.005,"omeRSS","swish",2500,0.005,5,60,15171
"15172",588824402,"1-ecdf",TRUE,TRUE,"density",50,5,0.005,"omeRSS","swish",2500,0.005,5,60,15172
"15173",817867447,"1-ecdf",TRUE,TRUE,"density",50,5,0.005,"omeRSS","swish",2500,0.005,5,60,15173
"15174",1229953753,"1-ecdf",TRUE,TRUE,"density",50,5,0.005,"omeRSS","swish",2500,0.005,5,60,15174
"15175",588824402,"epdf",TRUE,TRUE,"density",50,5,0.005,"omeRSS","swish",2500,0.005,5,60,15175
"15176",817867447,"epdf",TRUE,TRUE,"density",50,5,0.005,"omeRSS","swish",2500,0.005,5,60,15176
"15177",1229953753,"epdf",TRUE,TRUE,"density",50,5,0.005,"omeRSS","swish",2500,0.005,5,60,15177
"15178",588824402,"epdf_scaled",TRUE,TRUE,"density",50,5,0.005,"omeRSS","swish",2500,0.005,5,60,15178
"15179",817867447,"epdf_scaled",TRUE,TRUE,"density",50,5,0.005,"omeRSS","swish",2500,0.005,5,60,15179
"15180",1229953753,"epdf_scaled",TRUE,TRUE,"density",50,5,0.005,"omeRSS","swish",2500,0.005,5,60,15180
"15181",588824402,"ecdf",FALSE,TRUE,"density",50,5,0.005,"omeRSS","swish",2500,0.005,5,60,15181
"15182",817867447,"ecdf",FALSE,TRUE,"density",50,5,0.005,"omeRSS","swish",2500,0.005,5,60,15182
"15183",1229953753,"ecdf",FALSE,TRUE,"density",50,5,0.005,"omeRSS","swish",2500,0.005,5,60,15183
"15184",588824402,"1-ecdf",FALSE,TRUE,"density",50,5,0.005,"omeRSS","swish",2500,0.005,5,60,15184
"15185",817867447,"1-ecdf",FALSE,TRUE,"density",50,5,0.005,"omeRSS","swish",2500,0.005,5,60,15185
"15186",1229953753,"1-ecdf",FALSE,TRUE,"density",50,5,0.005,"omeRSS","swish",2500,0.005,5,60,15186
"15187",588824402,"epdf",FALSE,TRUE,"density",50,5,0.005,"omeRSS","swish",2500,0.005,5,60,15187
"15188",817867447,"epdf",FALSE,TRUE,"density",50,5,0.005,"omeRSS","swish",2500,0.005,5,60,15188
"15189",1229953753,"epdf",FALSE,TRUE,"density",50,5,0.005,"omeRSS","swish",2500,0.005,5,60,15189
"15190",588824402,"epdf_scaled",FALSE,TRUE,"density",50,5,0.005,"omeRSS","swish",2500,0.005,5,60,15190
"15191",817867447,"epdf_scaled",FALSE,TRUE,"density",50,5,0.005,"omeRSS","swish",2500,0.005,5,60,15191
"15192",1229953753,"epdf_scaled",FALSE,TRUE,"density",50,5,0.005,"omeRSS","swish",2500,0.005,5,60,15192
"15193",588824402,"ecdf",TRUE,FALSE,"density",50,5,0.005,"omeRSS","swish",2500,0.005,5,60,15193
"15194",817867447,"ecdf",TRUE,FALSE,"density",50,5,0.005,"omeRSS","swish",2500,0.005,5,60,15194
"15195",1229953753,"ecdf",TRUE,FALSE,"density",50,5,0.005,"omeRSS","swish",2500,0.005,5,60,15195
"15196",588824402,"1-ecdf",TRUE,FALSE,"density",50,5,0.005,"omeRSS","swish",2500,0.005,5,60,15196
"15197",817867447,"1-ecdf",TRUE,FALSE,"density",50,5,0.005,"omeRSS","swish",2500,0.005,5,60,15197
